Iteration,total-to-static-pressure
728,199.9309485917184
729,199.9307573880137
730,199.9320591955738
731,199.9310409247631
732,199.9311675044283
733,199.9318015284406
734,199.9314062153289
735,199.9313411258289
736,199.9305623215147
737,199.9303371742764
738,199.930258948443
739,199.9315721613702
740,199.9311538593021
741,199.9309486867963
742,199.9313276522937
743,199.9301736711565
744,199.9308645223895
745,199.9313757797239
746,199.9311897280453
747,199.9308434171011
748,199.9308155791916
749,199.9311121351826
750,199.9305456178158
751,199.9298306954818
752,199.9300613799926
753,199.9302701096112
754,199.9310165325947
755,199.9309131525995
756,199.9309595282618
757,199.9314610078667
758,199.9315780414676
759,199.9307497739866
760,199.9305128828795
761,199.9301898740717
762,199.9303149331788
763,199.930354721765
764,199.9304832388719
765,199.9307849089954
766,199.9316190886334
767,199.9318799957367
768,199.931912693559
769,199.9316240224173
770,199.9309358542197
771,199.9308591038771
772,199.9305174370682
773,199.9307063613647
774,199.930444587155
775,199.9307336294277
776,199.9305727152877
777,199.9309405035763
778,199.9318126553951
779,199.9305859720627
780,199.93106074091
781,199.9311732177432
782,199.9315438259364
783,199.9313401483595
784,199.9311271704416
785,199.9312235237847
786,199.9312582236611
787,199.9310571464127
788,199.929942353266
789,199.9307715297698
790,199.9323014271498
791,199.93143687956
792,199.9313321741754
793,199.9310570725144
794,199.9310672504428
795,199.9315798765391
796,199.9307589974196
797,199.9314161326963
798,199.9306908625963
799,199.9310280711572
800,199.9311272777463
801,199.9309157987408
802,199.93147689681
803,199.9307196937278
804,199.9314513868956
805,199.9310029896654
806,199.9315264808907
807,199.9312716122391
808,199.9307955965589
809,199.9309253690347
810,199.9305714497374
811,199.9308614420924
812,199.9305769856217
813,199.9312795782373
814,199.9310348205196
815,199.9309231295869
816,199.9303923950185
817,199.9309208571005
818,199.930514716736
819,199.9317769171383
820,199.931623502273
821,199.9310415914001
822,199.9308844778838
823,199.9315877369664
824,199.9307575513485
825,199.9313629442447
826,199.9304206434009
827,199.9311585160349
828,199.9314257246273
829,199.9316986868509
830,199.9321222198603
831,199.9310784827231
832,199.9311706493833
833,199.930994353163
834,199.9316284842085
835,199.9314244054748
836,199.9312049795247
837,199.9308206844828
838,199.9310266038563
839,199.9315733383582
840,199.9311312429737
841,199.9313984485894
842,199.9308045781457
843,199.931794676253
844,199.9320754146092
845,199.9315484149167
846,199.9311291392124
847,199.9307331033102
848,199.9305438166392
849,199.9314401675146
850,199.9310715068421
851,199.9310826857076
852,199.9313174793014
853,199.9305737832601
854,199.9313143170003
855,199.9319615349304
856,199.9308894367952
857,199.9311609103225
858,199.9320260822799
859,199.9319001383773
860,199.9310900906084
861,199.9308599211749
862,199.9309796406305
863,199.9306566544357
864,199.9312274287252
865,199.9311283802622
866,199.9309131454182
867,199.931830084018
868,199.9319480732355
869,199.931084318905
870,199.9311756460247
871,199.9323601359474
872,199.931496241736
873,199.9316699632808
874,199.9306163944727
875,199.9306113863167
876,199.9314457157151
877,199.9318731269366
878,199.9309890172088
879,199.9309723097331
880,199.9307458560796
881,199.9310889388871
882,199.9308517004664
883,199.9307619584478
884,199.9309858799193
885,199.9306672025117
886,199.9320633816063
887,199.9320453848145
888,199.9318300292995
889,199.931946250445
890,199.9319929933098
891,199.9304427753157
892,199.9299241325421
893,199.9305772126562
894,199.9310751581757
895,199.9307437523535
896,199.9315223981744
897,199.9309181579082
898,199.9312197114887
899,199.9311911074431
900,199.9313512281195
901,199.93084644174
902,199.9309899992912
903,199.931625577717
904,199.9313094707274
905,199.9301327397735
906,199.9306608479909
907,199.929894625477
908,199.930764236725
909,199.9299547253743
910,199.9305401204341
911,199.9312630787405
912,199.930627860708
913,199.9314782820325
914,199.9310416895466
915,199.9310147977846
916,199.9312989741873
917,199.9307155376802
918,199.9311111841996
919,199.9301630706735
920,199.9301712404114
921,199.929786095688
922,199.9312295252289
923,199.9306874251345
924,199.9310000531339
925,199.9311334012614
926,199.9315753308224
927,199.931662092677
928,199.9317672504691
929,199.9309706503091
930,199.9310928439139
931,199.9303129207185
932,199.930852090012
933,199.9315642491114
934,199.9297068400802
935,199.9294991741529
936,199.9288421804364
937,199.9302937435639
938,199.9307576559545
939,199.9311942768953
940,199.9306934708831
941,199.9302398585604
942,199.9310202482034
943,199.9305405717682
944,199.9302135352623
945,199.9303594348587
946,199.92969536407
947,199.9306805119932
948,199.9308323680582
949,199.9302549807575
950,199.9308923920046
951,199.9306963332027
952,199.9309091594023
953,199.9303710732335
954,199.9305528916558
955,199.9305842321627
956,199.9314332343408
957,199.9311747990027
958,199.9302683178094
959,199.9302162832843
960,199.9304101316028
961,199.9308559138036
962,199.9298452576888
963,199.930190824331
964,199.9305391796223
965,199.930859628292
966,199.9304973034847
967,199.9311290234755
968,199.9311123016809
969,199.9307190410274
970,199.9306356462978
971,199.9297432537191
972,199.9300103336743
973,199.9300216922786
974,199.9295398779622
975,199.930876553213
976,199.9313739933265
977,199.9316779350335
978,199.9315597618046
979,199.9308651160174
980,199.9302593861407
981,199.9304682917744
982,199.9309872295935
983,199.9302995956131
984,199.9292137770079
985,199.9305076459912
986,199.9304529699819
987,199.9303197830769
988,199.9313046872917
989,199.9308647847391
990,199.930752250015
991,199.9309054006773
992,199.9304884761721
993,199.9300162600563
994,199.9304549886813
995,199.9297086388115
996,199.930814967541
997,199.9306155513543
998,199.9295777176897
999,199.9300710573586
1000,199.9316175773027
1001,199.9309621590986
1002,199.930795161347
1003,199.9312954651551
1004,199.9304521435694
1005,199.931058313198
1006,199.9304476075357
1007,199.9297936847111
1008,199.9295874425084
1009,199.9305147590865
1010,199.9304200125405
1011,199.9311620060927
1012,199.9312324759391
1013,199.9301622611958
1014,199.9312444111979
1015,199.9316564929049
1016,199.9303225511872
1017,199.93070620831
1018,199.9301420711212
1019,199.9296678891644
1020,199.9302845765571
1021,199.9303769772093
1022,199.9307285668297
1023,199.9311149152335
1024,199.9317185620384
1025,199.9306159397135
1026,199.9305123640386
1027,199.9304967487079
1028,199.9304318843564
1029,199.9301261901818
1030,199.9304360963363
1031,199.9300503058477
1032,199.9306979943459
1033,199.9306908693987
1034,199.9306227108208
1035,199.9304211709127
1036,199.9308668760227
1037,199.9302354349836
1038,199.930526256149
1039,199.9312732629971
1040,199.9306198299719
1041,199.9312278854694
1042,199.9309993947493
1043,199.9304175888564
1044,199.9303201992734
1045,199.929865349231
1046,199.931047691689
1047,199.9310333393013
1048,199.9312358713328
1049,199.931188285303
1050,199.930699516469
1051,199.9304377516213
1052,199.9311148521341
1053,199.9305454058126
1054,199.9304316860472
1055,199.9305093946344
1056,199.9313120185061
1057,199.9302506018165
1058,199.9297990767841
1059,199.9308634145202
1060,199.9312649703501
1061,199.9305774196904
1062,199.9307973818691
1063,199.9302418840339
1064,199.9305648555261
1065,199.9312083144533
1066,199.9312630801514
1067,199.9317619865704
1068,199.929651510276
1069,199.9301411357329
1070,199.9297908967911
1071,199.9306370305247
1072,199.9308039188853
1073,199.9303897602165
1074,199.9297187252189
1075,199.9311046800218
1076,199.9310670382731
1077,199.9304773631774
1078,199.9312870119246
1079,199.9301298541316
1080,199.9300759735239
1081,199.9306406331206
1082,199.930065716453
1083,199.9316258090361
1084,199.9307435496116
1085,199.9311189905958
1086,199.9312425946678
1087,199.9302961679902
1088,199.9309142686078
1089,199.9306634830697
1090,199.93077167395
1091,199.9302381837193
1092,199.9298952775218
1093,199.9311387146747
1094,199.9311000670519
1095,199.9307260375388
1096,199.9309598118164
1097,199.9308405367684
1098,199.9308760223402
1099,199.9304035419423
1100,199.9295774616522
1101,199.9303330521606
1102,199.930092015434
1103,199.9311798076584
1104,199.9309823892634
1105,199.9303650662016
1106,199.930349497218
1107,199.931131364319
1108,199.9312952612681
1109,199.931008016082
1110,199.9315946366227
1111,199.9304010815183
1112,199.9298513779048
1113,199.930340013562
1114,199.9308441938069
1115,199.9308700160354
1116,199.931359149025
1117,199.9310687423371
1118,199.9315619024042
1119,199.9320046930851
1120,199.9304795827007
1121,199.9310482941796
1122,199.9308877574831
1123,199.9309631886557
1124,199.9304481221425
1125,199.9297810469528
1126,199.9312898129735
1127,199.9318732973904
1128,199.9311478670837
1129,199.9309449299281
1130,199.9313449270618
1131,199.9309452663813
1132,199.9312228436961
1133,199.9306118594613
1134,199.9302453228934
1135,199.929647957038
1136,199.9301367766958
1137,199.930646459056
1138,199.9305482226144
1139,199.9310519893874
1140,199.9315915524217
1141,199.930883539094
1142,199.9310162307084
1143,199.9303196239248
1144,199.9302579636199
1145,199.9311712936715
1146,199.9304066234394
1147,199.9312217209477
1148,199.9305228553988
1149,199.9301811747103
1150,199.9313717649081
1151,199.9316209914904
1152,199.9314026402093
1153,199.9313572487156
1154,199.9309307505816
1155,199.930299177796
1156,199.9302464807539
1157,199.9308901948666
1158,199.9305397739984
1159,199.9308589350518
1160,199.9304271935872
1161,199.9313691619236
1162,199.9311348966454
1163,199.9309058875913
1164,199.9309039010257
1165,199.9309647086052
1166,199.9312974257224
1167,199.9307050225474
1168,199.9301217636616
1169,199.9308795590194
1170,199.9301529275332
1171,199.9300787518704
1172,199.9317068807005
1173,199.9316881538828
1174,199.9317477939526
1175,199.9310551688856
1176,199.9301588523323
1177,199.9308242886212
1178,199.9308617071231
1179,199.9307880794325
1180,199.9315387034082
1181,199.9302876493633
1182,199.9305806518893
1183,199.9300222787996
1184,199.9310659820545
1185,199.9313433582887
1186,199.9310609672422
1187,199.9310377960448
1188,199.9305881830935
1189,199.9308342917365
1190,199.9309943521717
1191,199.9312575730343
1192,199.9316279237061
1193,199.9309061704934
1194,199.9304685817418
1195,199.9307634936278
1196,199.9311942029469
1197,199.9309375628781
1198,199.9308597533427
1199,199.9308996472299
1200,199.9308148005799
1201,199.9297479348163
1202,199.9307600321024
1203,199.9310084631338
1204,199.9309722261031
1205,199.9308247345008
1206,199.9307205845819
1207,199.9298523723664
1208,199.9309187621873
1209,199.9300691930473
1210,199.9307752251805
1211,199.9309984785694
1212,199.9312803688537
1213,199.9315526993101
1214,199.9307351974977
1215,199.9300656236316
1216,199.9306333606058
1217,199.9303702137603
1218,199.9305915500957
1219,199.930781888599
1220,199.9309227889286
1221,199.9308791806482
1222,199.9305919626474
1223,199.9306289653615
1224,199.930867093467
1225,199.9310344022633
1226,199.9309737437849
1227,199.9305759856943
1228,199.9300469403801
1229,199.930633056678
1230,199.9298832425031
1231,199.9306197751664
1232,199.9310722155655
1233,199.9309133521149
1234,199.9315746027899
1235,199.931124159563
1236,199.9302404207756
1237,199.9310156285374
1238,199.9312287364455
1239,199.930148444139
1240,199.9305103068045
1241,199.9297417993386
1242,199.9299106537779
1243,199.9305000120852
1244,199.9312391027087
1245,199.9314267063185
1246,199.9316000915896
1247,199.9312727780434
1248,199.931036430117
1249,199.9307566051374
1250,199.9312548089993
1251,199.9305410665052
1252,199.9311366312528
1253,199.9301806800594
1254,199.9310135150143
1255,199.9299615507864
1256,199.930941252664
1257,199.9310364128557
1258,199.9318570315928
1259,199.9305871394364
1260,199.9304394764312
1261,199.9305573638469
1262,199.9299521762475
1263,199.9307873554897
1264,199.9312811254329
1265,199.9303861593868
1266,199.9311980976634
1267,199.9310275848597
1268,199.9312309889084
1269,199.9305788295065
1270,199.9309383663365
1271,199.9305211394505
1272,199.9312885514543
1273,199.9305649446272
1274,199.9303491333216
1275,199.9298793535673
1276,199.9305899129454
1277,199.9313766269716
1278,199.9312841183998
1279,199.9307646394715
1280,199.9304285835945
1281,199.9304041260557
1282,199.9309698593349
1283,199.9307298953465
1284,199.9307034366863
1285,199.9302826470229
1286,199.930656233565
1287,199.9308073812655
1288,199.9298955647881
1289,199.9308340855225
1290,199.9317484266344
1291,199.9309489479348
1292,199.930955016279
1293,199.930868881656
1294,199.9313182737327
1295,199.9310990854712
1296,199.9306170091078
1297,199.9298388645361
1298,199.9306206554722
1299,199.9307272072794
1300,199.9305327483459
1301,199.9303866812118
1302,199.9310858330824
1303,199.9312954080421
1304,199.9309893841126
1305,199.9309934363226
1306,199.9310504435477
1307,199.9312822818786
1308,199.9306255896984
1309,199.9307937988691
1310,199.9301300543649
1311,199.9301591665553
1312,199.9311704669874
1313,199.9306970255606
1314,199.930627663361
1315,199.930252275468
1316,199.9311085564424
1317,199.931023868918
1318,199.9311156931008
1319,199.9305474255159
1320,199.9305107115345
1321,199.9294920857257
1322,199.9303867490919
1323,199.9311027004395
1324,199.9308551111838
1325,199.9311676363869
1326,199.9312481333067
1327,199.93088413998
1328,199.9306570477822
1329,199.9314708753098
1330,199.9296503718252
1331,199.9309670971623
1332,199.9309395081755
1333,199.9302754850174
1334,199.929835307457
1335,199.9306405569921
1336,199.9308813709836
1337,199.9312141961905
1338,199.9308082062122
1339,199.9308721097419
1340,199.9310771286261
1341,199.9308328092894
1342,199.9301488266685
1343,199.9298467421954
1344,199.9303308865198
1345,199.9308954388182
1346,199.9304039291207
1347,199.9314885293691
1348,199.9311446864106
1349,199.93049982986
1350,199.931268901054
1351,199.9311526680868
1352,199.9295149037495
1353,199.9300570855318
1354,199.9297363456689
1355,199.9304161959666
1356,199.9302686595851
1357,199.9309214428657
1358,199.930479056206
1359,199.9314090725593
1360,199.9312822157515
1361,199.9307397943235
1362,199.9307060311477
1363,199.9304399624856
1364,199.9298796630305
1365,199.9303186172847
1366,199.9299080332794
1367,199.9301329589079
1368,199.9307836004445
1369,199.9306921613425
1370,199.9306311040192
1371,199.9311259663669
1372,199.9306409042699
