AnsysSound_BBN	2
Pa2/Hz	NARROWBAND
"Profile of Road and wind (kph)"
689.062500	1.891227e-09	7.735505e-09	1.567893e-08	3.080635e-08	4.737418e-08	9.354976e-08	7.236167e-08	6.140966e-08	1.232731e-07	2.054309e-07
710.595703	1.977754e-09	6.636490e-09	9.894748e-09	3.031610e-08	5.441150e-08	5.941314e-08	8.794114e-08	8.000456e-08	1.123328e-07	1.741099e-07
732.128906	1.611270e-09	3.894667e-09	1.084891e-08	2.662300e-08	4.244461e-08	3.733741e-08	8.733810e-08	5.583335e-08	8.608959e-08	9.428253e-08
753.662109	2.035215e-09	4.051882e-09	1.396924e-08	2.365957e-08	5.098809e-08	4.964263e-08	7.663854e-08	6.572630e-08	1.170268e-07	6.225555e-08
775.195312	1.534531e-09	4.903022e-09	1.405642e-08	2.435923e-08	4.404085e-08	5.797898e-08	6.286565e-08	7.689173e-08	1.183349e-07	1.221896e-07
796.728516	3.530130e-09	1.047788e-08	1.964778e-08	3.608794e-08	6.186838e-08	5.148695e-08	1.192110e-07	8.272756e-08	9.459431e-08	2.440338e-07
818.261719	7.321511e-09	1.911020e-08	2.332739e-08	4.446237e-08	7.638738e-08	5.220751e-08	1.603772e-07	8.217385e-08	8.029048e-08	1.619666e-07
839.794922	3.363700e-09	1.431632e-08	1.824209e-08	3.816562e-08	7.496268e-08	6.130666e-08	1.346791e-07	7.834875e-08	7.970471e-08	1.240992e-07
861.328125	2.218842e-09	8.154993e-09	1.363128e-08	3.576120e-08	5.320584e-08	7.087689e-08	1.087360e-07	1.244651e-07	9.751764e-08	1.664077e-07
882.861328	1.456443e-09	4.425443e-09	1.810925e-08	3.176544e-08	3.322325e-08	5.246122e-08	6.687406e-08	1.569391e-07	7.071172e-08	1.338953e-07
904.394531	2.442405e-09	5.802578e-09	2.326752e-08	3.377120e-08	4.294202e-08	6.528257e-08	6.605580e-08	1.747354e-07	1.068368e-07	1.033001e-07
925.927734	3.556263e-09	7.052445e-09	1.726901e-08	4.129939e-08	7.817707e-08	9.261878e-08	1.306776e-07	2.414766e-07	1.915376e-07	2.022683e-07
947.460938	2.336978e-09	6.852163e-09	1.305882e-08	3.934434e-08	6.079504e-08	9.708682e-08	1.447971e-07	2.153786e-07	1.838691e-07	2.121229e-07
968.994141	1.264570e-09	8.221590e-09	1.308333e-08	2.976341e-08	3.923978e-08	5.874753e-08	1.404043e-07	1.435196e-07	1.722362e-07	2.208966e-07
990.527344	6.988371e-10	4.836026e-09	1.252667e-08	2.582598e-08	4.066858e-08	4.483926e-08	1.514709e-07	1.235435e-07	2.203417e-07	2.531098e-07
1012.060547	1.008423e-09	3.557481e-09	1.099197e-08	2.716133e-08	3.742333e-08	5.242694e-08	1.223957e-07	1.108264e-07	1.866594e-07	1.631382e-07
1033.593750	1.170141e-09	2.545207e-09	1.549144e-08	2.332497e-08	5.196836e-08	5.867480e-08	9.207181e-08	7.435493e-08	1.391510e-07	1.897322e-07
1055.126953	1.101656e-09	2.819240e-09	1.131539e-08	1.620619e-08	4.371384e-08	4.117765e-08	6.312379e-08	6.626487e-08	8.920460e-08	9.459824e-08
1076.660156	1.035827e-09	2.696563e-09	1.037007e-08	1.885593e-08	3.947321e-08	3.143620e-08	5.130390e-08	9.588135e-08	8.477527e-08	1.028068e-07
1098.193359	1.167333e-09	2.205779e-09	8.507401e-09	1.850344e-08	3.077852e-08	3.047318e-08	6.383375e-08	1.556346e-07	1.728956e-07	1.374164e-07
1119.726562	1.609115e-09	2.386328e-09	7.219295e-09	1.577107e-08	3.551895e-08	4.284961e-08	9.263002e-08	1.405546e-07	2.529268e-07	1.585296e-07
1141.259766	1.489791e-09	2.064373e-09	5.585940e-09	1.630551e-08	2.351094e-08	3.158950e-08	6.161657e-08	7.806010e-08	1.505502e-07	1.185243e-07
1162.792969	1.684338e-09	2.474128e-09	7.398173e-09	1.274618e-08	1.488496e-08	2.515448e-08	4.918308e-08	5.214674e-08	1.134122e-07	8.106874e-08
1184.326172	1.624589e-09	3.268961e-09	9.282287e-09	1.468112e-08	2.262383e-08	3.509727e-08	7.386135e-08	6.164922e-08	1.116871e-07	8.532226e-08
1205.859375	1.057109e-09	2.175022e-09	6.027638e-09	1.399933e-08	3.095538e-08	4.168030e-08	7.496423e-08	6.147468e-08	1.044681e-07	8.857280e-08
1227.392578	9.566267e-10	1.872537e-09	5.247384e-09	9.560798e-09	3.095511e-08	2.788909e-08	4.934952e-08	5.127480e-08	9.196852e-08	8.857393e-08
1248.925781	5.269454e-10	1.674076e-09	4.131504e-09	8.173912e-09	1.919182e-08	1.736788e-08	2.676872e-08	5.206526e-08	4.873769e-08	8.142884e-08
1270.458984	3.887400e-10	1.594226e-09	4.721461e-09	9.676044e-09	2.355154e-08	2.611101e-08	5.442147e-08	4.759886e-08	6.047424e-08	7.099379e-08
1291.992188	3.194482e-10	6.755103e-10	4.756263e-09	9.180485e-09	2.241778e-08	2.095829e-08	4.123416e-08	2.987195e-08	4.129464e-08	6.462280e-08
1313.525391	2.085646e-10	4.379491e-10	2.328230e-09	4.811317e-09	8.829695e-09	1.077240e-08	1.877132e-08	1.962827e-08	1.739267e-08	2.576842e-08
1335.058594	2.946739e-10	5.983361e-10	1.617968e-09	3.345945e-09	6.564611e-09	1.016059e-08	1.694782e-08	2.061544e-08	2.039546e-08	1.795663e-08
1356.591797	3.233788e-10	9.891066e-10	1.987097e-09	5.294278e-09	8.292719e-09	1.403728e-08	2.033702e-08	1.860243e-08	3.293055e-08	3.138380e-08
1378.125000	4.605921e-10	8.956095e-10	2.532521e-09	7.675459e-09	6.225565e-09	1.094137e-08	1.788962e-08	1.685297e-08	2.994715e-08	3.947842e-08
1399.658203	8.449070e-10	9.527285e-10	2.590476e-09	6.022006e-09	7.900772e-09	1.222895e-08	1.642588e-08	3.378238e-08	3.264123e-08	3.225159e-08
1421.191406	5.255538e-10	7.349356e-10	2.289103e-09	5.317876e-09	7.038541e-09	1.568879e-08	1.535612e-08	4.542874e-08	2.806888e-08	2.378103e-08
1442.724609	3.619446e-10	6.921738e-10	1.912683e-09	6.439862e-09	6.602156e-09	1.494938e-08	1.423822e-08	3.262431e-08	2.427991e-08	2.868982e-08
1464.257812	1.669897e-10	5.950755e-10	1.438099e-09	5.743321e-09	6.540696e-09	1.144350e-08	1.396420e-08	1.655721e-08	1.682557e-08	2.009230e-08
1485.791016	1.324027e-10	4.493469e-10	6.633923e-10	2.643511e-09	6.633307e-09	7.440527e-09	1.046231e-08	1.236868e-08	1.271791e-08	1.397004e-08
1507.324219	1.905175e-10	3.744414e-10	5.489508e-10	2.069023e-09	3.933043e-09	4.836984e-09	5.523930e-09	1.104028e-08	1.197654e-08	8.120123e-09
1528.857422	1.947932e-10	4.329573e-10	1.540321e-09	3.144335e-09	4.875897e-09	8.010298e-09	7.384284e-09	1.344446e-08	2.746920e-08	2.082134e-08
1550.390625	2.021012e-10	8.092678e-10	2.182656e-09	5.713615e-09	1.094090e-08	1.622000e-08	1.691655e-08	2.454629e-08	5.355817e-08	3.861289e-08
1571.923828	2.239934e-10	6.798388e-10	1.883415e-09	5.617867e-09	9.577056e-09	1.438844e-08	2.396155e-08	2.238601e-08	4.140430e-08	4.384334e-08
1593.457031	1.680813e-10	3.785021e-10	9.831903e-10	2.991629e-09	4.131489e-09	9.031744e-09	1.744533e-08	1.136362e-08	2.491663e-08	2.458398e-08
1614.990234	9.671870e-11	3.132377e-10	6.134162e-10	1.418706e-09	3.613555e-09	3.966065e-09	8.529218e-09	9.611432e-09	9.295875e-09	7.754515e-09
1636.523438	1.314450e-10	2.458508e-10	6.629637e-10	1.733587e-09	4.880844e-09	4.025296e-09	8.001589e-09	1.101048e-08	8.674193e-09	7.360473e-09
1658.056641	1.287610e-10	2.841161e-10	7.469297e-10	2.011795e-09	4.069063e-09	3.464740e-09	6.152932e-09	7.410479e-09	8.269896e-09	7.449055e-09
1679.589844	1.423582e-10	3.227548e-10	6.553400e-10	1.518855e-09	1.669874e-09	2.587922e-09	4.876324e-09	7.587908e-09	8.157480e-09	1.076828e-08
1701.123047	1.629658e-10	2.500593e-10	6.568584e-10	1.441517e-09	1.682280e-09	3.210151e-09	4.121522e-09	9.093972e-09	9.444896e-09	1.525837e-08
1722.656250	1.932469e-10	3.041665e-10	5.023676e-10	1.153441e-09	2.005688e-09	3.585496e-09	4.398772e-09	7.752972e-09	7.911105e-09	1.454468e-08
1744.189453	2.176679e-10	3.441091e-10	5.365804e-10	1.374388e-09	2.251014e-09	2.985666e-09	7.361186e-09	7.675573e-09	6.314778e-09	8.465544e-09
1765.722656	1.253412e-10	2.829210e-10	7.143081e-10	1.432719e-09	2.361895e-09	4.274280e-09	5.987049e-09	8.903136e-09	7.293989e-09	8.851901e-09
1787.255859	7.223720e-11	2.491309e-10	5.060228e-10	1.223114e-09	2.400730e-09	4.173133e-09	4.019171e-09	5.587510e-09	7.654929e-09	1.741990e-08
1808.789062	9.431392e-11	3.723952e-10	4.843575e-10	1.547946e-09	2.179473e-09	5.179881e-09	6.516570e-09	5.703296e-09	9.290535e-09	1.608493e-08
1830.322266	7.328511e-11	3.171418e-10	5.358298e-10	1.032386e-09	1.977065e-09	3.780213e-09	5.900040e-09	6.865630e-09	7.443707e-09	1.191068e-08
1851.855469	1.018102e-10	2.339719e-10	5.658682e-10	6.680429e-10	1.712442e-09	2.882353e-09	4.035646e-09	7.084362e-09	8.052189e-09	6.925990e-09
1873.388672	7.733324e-11	1.917852e-10	3.856841e-10	6.090300e-10	1.312526e-09	2.175309e-09	2.408506e-09	7.814659e-09	9.619219e-09	5.923292e-09
1894.921875	6.613592e-11	1.488856e-10	4.266455e-10	1.023074e-09	1.342006e-09	2.377713e-09	3.101827e-09	7.727389e-09	6.345879e-09	7.821604e-09
1916.455078	9.707671e-11	1.520440e-10	4.795068e-10	1.458057e-09	1.572725e-09	3.695217e-09	4.048793e-09	6.272347e-09	5.022938e-09	8.908876e-09
1937.988281	2.287451e-10	3.495927e-10	4.838838e-10	1.362913e-09	2.206695e-09	5.037363e-09	3.824397e-09	6.576630e-09	5.241054e-09	6.358234e-09
1959.521484	2.214638e-10	3.534847e-10	3.748658e-10	1.036245e-09	1.458347e-09	4.366526e-09	3.106250e-09	4.098136e-09	3.937127e-09	3.373179e-09
1981.054688	1.052548e-10	1.378604e-10	3.646954e-10	7.014421e-10	1.353482e-09	2.948694e-09	2.475027e-09	4.576035e-09	3.117555e-09	2.121701e-09
2002.587891	4.898559e-11	9.509638e-11	3.535998e-10	6.342282e-10	9.784170e-10	1.658575e-09	2.663399e-09	5.578511e-09	2.604767e-09	3.944617e-09
2024.121094	5.215109e-11	1.164019e-10	2.600892e-10	6.377905e-10	8.406862e-10	1.344340e-09	3.413801e-09	3.787687e-09	3.527717e-09	5.296320e-09
2045.654297	8.280829e-11	1.102283e-10	3.022880e-10	6.524355e-10	1.365910e-09	2.357094e-09	3.887850e-09	4.592788e-09	3.275652e-09	1.347679e-08
2067.187500	8.412013e-11	1.096126e-10	2.655351e-10	6.379305e-10	1.051494e-09	2.006117e-09	2.949114e-09	3.789778e-09	3.766472e-09	1.498486e-08
2088.720703	6.427842e-11	1.155395e-10	3.537646e-10	4.000877e-10	7.513450e-10	1.735305e-09	2.355896e-09	3.890077e-09	5.297608e-09	9.592991e-09
2110.253906	6.625740e-11	1.232388e-10	3.603306e-10	5.335692e-10	9.586022e-10	1.678173e-09	2.330688e-09	3.992102e-09	5.495528e-09	5.823369e-09
2131.787109	6.948220e-11	1.735530e-10	3.176297e-10	8.594007e-10	1.268231e-09	1.687762e-09	3.173206e-09	3.083158e-09	6.448267e-09	2.580306e-09
2153.320312	9.190941e-11	2.297359e-10	4.225385e-10	1.089770e-09	2.352752e-09	3.343841e-09	6.014328e-09	5.521950e-09	9.027742e-09	2.872776e-09
2174.853516	5.233325e-11	1.764252e-10	3.983953e-10	8.715571e-10	2.142119e-09	3.161365e-09	3.486361e-09	6.235761e-09	5.202855e-09	3.917901e-09
2196.386719	3.148810e-11	1.355025e-10	2.597596e-10	6.380026e-10	1.197807e-09	1.625721e-09	1.454777e-09	4.570004e-09	3.151537e-09	5.170992e-09
2217.919922	5.054625e-11	1.365448e-10	1.943785e-10	6.203845e-10	1.062527e-09	1.376516e-09	1.457413e-09	2.483990e-09	3.083453e-09	5.570944e-09
2239.453125	5.306830e-11	1.133827e-10	1.733512e-10	3.932818e-10	8.433242e-10	1.492807e-09	1.210070e-09	2.215782e-09	2.336100e-09	2.970726e-09
2260.986328	8.509603e-11	1.294365e-10	1.548975e-10	2.869300e-10	6.484268e-10	1.051810e-09	1.477829e-09	1.999283e-09	1.841934e-09	2.184327e-09
2282.519531	9.318339e-11	8.915336e-11	1.513019e-10	3.457304e-10	4.360071e-10	9.552845e-10	1.318772e-09	1.482417e-09	2.508514e-09	2.959351e-09
2304.052734	1.224011e-10	1.316489e-10	2.196229e-10	3.655984e-10	5.468110e-10	1.205464e-09	8.478931e-10	1.811771e-09	3.735052e-09	2.776465e-09
2325.585938	1.646906e-10	2.217224e-10	5.056024e-10	4.470232e-10	1.166285e-09	1.518349e-09	8.358352e-10	2.201358e-09	3.400669e-09	2.238840e-09
2347.119141	1.320958e-10	1.706938e-10	3.318986e-10	3.647121e-10	9.787468e-10	9.932712e-10	1.111852e-09	1.631670e-09	1.669510e-09	1.768188e-09
2368.652344	6.818831e-11	8.002912e-11	1.575487e-10	3.181627e-10	4.864585e-10	5.252864e-10	1.162363e-09	1.310683e-09	1.195483e-09	1.589872e-09
2390.185547	6.428542e-11	7.723296e-11	2.159146e-10	4.694114e-10	6.638454e-10	5.733158e-10	1.104135e-09	1.681671e-09	2.159323e-09	1.197155e-09
2411.718750	6.154501e-11	9.133744e-11	2.095503e-10	5.814199e-10	8.401966e-10	7.264786e-10	1.333050e-09	1.808074e-09	2.792219e-09	1.593301e-09
2433.251953	6.873371e-11	1.116334e-10	2.047253e-10	4.658874e-10	5.697181e-10	7.779974e-10	1.388247e-09	1.212717e-09	2.917756e-09	1.468612e-09
2454.785156	4.156667e-11	1.170190e-10	2.073830e-10	3.770640e-10	6.216936e-10	7.069614e-10	1.076150e-09	1.938043e-09	2.708323e-09	1.426435e-09
2476.318359	3.504404e-11	1.038863e-10	1.488507e-10	2.769110e-10	6.139994e-10	4.884440e-10	8.878084e-10	2.366804e-09	2.131831e-09	1.619629e-09
2497.851562	2.619962e-11	9.337283e-11	1.465287e-10	2.092953e-10	5.568402e-10	6.107290e-10	7.762438e-10	1.721483e-09	2.257635e-09	1.208581e-09
2519.384766	4.326061e-11	1.189489e-10	1.288253e-10	3.197721e-10	4.253844e-10	1.021088e-09	1.059794e-09	2.181514e-09	2.382182e-09	1.633767e-09
2540.917969	9.014969e-11	1.778512e-10	1.686768e-10	5.988288e-10	7.082620e-10	1.667283e-09	1.751763e-09	2.372281e-09	2.631275e-09	4.090657e-09
2562.451172	9.862375e-11	1.859740e-10	1.703786e-10	5.817188e-10	1.078554e-09	1.856067e-09	1.483566e-09	1.992303e-09	2.356618e-09	4.876208e-09
2583.984375	7.160809e-11	1.219048e-10	1.894221e-10	4.529046e-10	6.816018e-10	1.190354e-09	1.190346e-09	2.196566e-09	1.951224e-09	4.546319e-09
2605.517578	7.467417e-11	9.749827e-11	1.582313e-10	3.015963e-10	5.468598e-10	1.027565e-09	1.024488e-09	2.170860e-09	2.626734e-09	4.233629e-09
2627.050781	7.559202e-11	9.786591e-11	1.936404e-10	2.490853e-10	6.602406e-10	1.047129e-09	7.799252e-10	1.804320e-09	2.331299e-09	5.023215e-09
2648.583984	8.768119e-11	1.104273e-10	1.504574e-10	2.296782e-10	5.714582e-10	8.749000e-10	1.037572e-09	1.457950e-09	1.569654e-09	3.028049e-09
2670.117188	7.069229e-11	7.274077e-11	1.639285e-10	2.738231e-10	3.705775e-10	8.190419e-10	1.370342e-09	1.246262e-09	1.785554e-09	1.673791e-09
2691.650391	1.073612e-10	9.185207e-11	2.624437e-10	3.609672e-10	5.838558e-10	9.626131e-10	1.589336e-09	1.548217e-09	3.114320e-09	1.767140e-09
2713.183594	2.126272e-10	1.838015e-10	2.784005e-10	6.188360e-10	1.460753e-09	1.545960e-09	2.196587e-09	2.705942e-09	5.622082e-09	4.352775e-09
2734.716797	1.405537e-10	1.543081e-10	2.484356e-10	7.580966e-10	1.403784e-09	1.735041e-09	2.509603e-09	2.292578e-09	6.518784e-09	4.943487e-09
2756.250000	6.697725e-11	1.111643e-10	1.820904e-10	5.458764e-10	7.771055e-10	1.715371e-09	2.053568e-09	1.397963e-09	3.390976e-09	4.272485e-09
2777.783203	3.706126e-11	9.975177e-11	1.922126e-10	4.007559e-10	7.954198e-10	1.333540e-09	1.880829e-09	1.374662e-09	2.045053e-09	4.112952e-09
2799.316406	4.874526e-11	1.116249e-10	1.546249e-10	3.240733e-10	6.737150e-10	9.482397e-10	1.930468e-09	1.510165e-09	2.807492e-09	3.726345e-09
2820.849609	9.529713e-11	1.463810e-10	1.832959e-10	3.147167e-10	7.214080e-10	1.087940e-09	2.564662e-09	2.528911e-09	4.384985e-09	5.408539e-09
2842.382812	1.608250e-10	4.209713e-10	3.471081e-10	8.359993e-10	1.361477e-09	1.852954e-09	2.844680e-09	4.592339e-09	9.846588e-09	1.348555e-08
2863.916016	2.467745e-10	7.754672e-10	5.836033e-10	1.293002e-09	1.512418e-09	2.356649e-09	3.752224e-09	8.725960e-09	1.436181e-08	1.517027e-08
2885.449219	2.405811e-10	4.409409e-10	5.117430e-10	1.416561e-09	1.386628e-09	2.164591e-09	2.903207e-09	8.119613e-09	9.519348e-09	5.868808e-09
2906.982422	1.507175e-10	3.431417e-10	4.022821e-10	1.534914e-09	1.371841e-09	1.994308e-09	2.596448e-09	3.709363e-09	4.047474e-09	2.575850e-09
2928.515625	8.658476e-11	5.572591e-10	4.719646e-10	1.483743e-09	1.352569e-09	1.830517e-09	2.613086e-09	2.078535e-09	2.574528e-09	3.362735e-09
2950.048828	1.025223e-10	3.523712e-10	4.206356e-10	1.326782e-09	1.144725e-09	1.566249e-09	1.819396e-09	1.856892e-09	2.959390e-09	5.034081e-09
2971.582031	1.477913e-10	4.179941e-10	4.405103e-10	8.395716e-10	1.637410e-09	1.527788e-09	1.657855e-09	2.886585e-09	2.940321e-09	4.885860e-09
2993.115234	1.014333e-10	3.645252e-10	4.184295e-10	6.164414e-10	1.268658e-09	1.512382e-09	2.090402e-09	2.676317e-09	2.442752e-09	3.539721e-09
3014.648438	7.704900e-11	2.215236e-10	3.512324e-10	6.136676e-10	9.951450e-10	1.674161e-09	1.731542e-09	1.825524e-09	1.694247e-09	2.677098e-09
3036.181641	1.575995e-10	1.880958e-10	5.255154e-10	7.074464e-10	7.404873e-10	1.448287e-09	1.216892e-09	1.434530e-09	1.640046e-09	3.255367e-09
3057.714844	1.657147e-10	1.645714e-10	3.113761e-10	6.315894e-10	6.592632e-10	1.322990e-09	1.746617e-09	1.804220e-09	2.389420e-09	3.981798e-09
3079.248047	7.389741e-11	1.309324e-10	2.202843e-10	3.677738e-10	7.437432e-10	1.047726e-09	1.829841e-09	1.528529e-09	3.556070e-09	3.213538e-09
3100.781250	3.068396e-11	1.714557e-10	2.330878e-10	3.590054e-10	5.423146e-10	1.028298e-09	1.276789e-09	1.834034e-09	3.918144e-09	2.594899e-09
3122.314453	2.131847e-11	1.638746e-10	2.519190e-10	4.605912e-10	4.682026e-10	7.984540e-10	8.380039e-10	1.638275e-09	2.688468e-09	1.925863e-09
3143.847656	1.899866e-11	7.368101e-11	1.779599e-10	4.361126e-10	4.198452e-10	8.388487e-10	1.383587e-09	1.324555e-09	1.641232e-09	3.203205e-09
3165.380859	3.731213e-11	7.974577e-11	1.806611e-10	4.718840e-10	7.067784e-10	9.427615e-10	1.701751e-09	1.412342e-09	1.114127e-09	3.848045e-09
3186.914062	6.249688e-11	1.053150e-10	2.228691e-10	5.267707e-10	8.117315e-10	1.085103e-09	1.570601e-09	1.474819e-09	1.429991e-09	2.295782e-09
3208.447266	6.534570e-11	1.108053e-10	2.232571e-10	4.126224e-10	5.107715e-10	1.228873e-09	1.531661e-09	1.593222e-09	1.593920e-09	2.008406e-09
3229.980469	5.974836e-11	1.560207e-10	2.450259e-10	3.882069e-10	5.070873e-10	1.123879e-09	1.167263e-09	1.737191e-09	2.038153e-09	2.652743e-09
3251.513672	6.159143e-11	2.451847e-10	3.381668e-10	6.661881e-10	5.512769e-10	1.160143e-09	1.196456e-09	2.007003e-09	2.070095e-09	2.705914e-09
3273.046875	4.413185e-11	2.012328e-10	2.603848e-10	6.238484e-10	5.732242e-10	1.237870e-09	9.948129e-10	1.616090e-09	1.780406e-09	1.613314e-09
3294.580078	4.215615e-11	1.414442e-10	1.727262e-10	3.960123e-10	4.925200e-10	1.048217e-09	6.450479e-10	1.170201e-09	1.821453e-09	2.780466e-09
3316.113281	2.147831e-11	7.364084e-11	1.515878e-10	3.129978e-10	5.560196e-10	8.217071e-10	6.147644e-10	1.301970e-09	2.368706e-09	4.828925e-09
3337.646484	1.208868e-11	5.641063e-11	9.333920e-11	2.372338e-10	4.892826e-10	6.563847e-10	8.902927e-10	1.198904e-09	2.111085e-09	3.537596e-09
3359.179688	1.107025e-11	6.644968e-11	6.208709e-11	2.095457e-10	4.027674e-10	6.894929e-10	7.699906e-10	1.208285e-09	1.881895e-09	2.194887e-09
3380.712891	1.357217e-11	1.188888e-10	1.375212e-10	2.956056e-10	4.647263e-10	9.524698e-10	5.514431e-10	1.205256e-09	1.703504e-09	2.308892e-09
3402.246094	1.813373e-11	2.538571e-10	2.340541e-10	2.691753e-10	9.624922e-10	1.283677e-09	7.617797e-10	1.000219e-09	1.684049e-09	2.441291e-09
3423.779297	3.697009e-11	1.789691e-10	1.881426e-10	2.143965e-10	8.502453e-10	1.046136e-09	9.017770e-10	1.312515e-09	1.755442e-09	4.092255e-09
3445.312500	4.887012e-11	1.549121e-10	1.443458e-10	1.645092e-10	3.664898e-10	5.807541e-10	7.089627e-10	1.554738e-09	1.631506e-09	4.206956e-09
