"Time","Torque_in","Clutch1_in","Clutch2_in","Clutch3_in"
0.0900000000000001,3.09016994374945,0.993700866031245,0,0
0.0910000000000001,2.78991106039227,0.993559256303308,0,0
0.0920000000000001,2.48689887164853,0.993416077609688,0,0
0.0930000000000001,2.18143241396541,0.993271330176484,0,0
0.0940000000000001,1.87381314585722,0.993125014232272,0,0
0.0950000000000001,1.56434465040229,0.992977130008104,0,0
0.0960000000000001,1.25333233564302,0.99282767773751,0,0
0.0970000000000001,0.941083133185121,0.992676657656496,0,0
0.0980000000000001,0.627905195293114,0.992524070003543,0,0
0.0990000000000001,0.31410759078126,0.992369915019607,0,0
0.1,-2.09798136933558E-14,0.99221419294812,0,0
0.101,-0.314107590781307,0.992056904034989,0,0
0.102,-0.627905195293156,0.991898048528594,0,0
0.103,-0.941083133185168,0.991737626679791,0,0
0.104,-1.25333233564307,0.991575638741906,0,0
0.105,-1.56434465040233,0.991412084970741,0,0
0.106,-1.87381314585727,0.99124696562457,0,0
0.107,-2.18143241396545,0.991080280964138,0,0
0.108,-2.48689887164857,0.990912031252664,0,0
0.109,-2.78991106039231,0.990742216755837,0,0
0.11,-3.0901699437495,0.990570837741817,0,0
0.111,-3.38737920245294,0.990397894481234,0,0
0.112,-3.6812455268468,0.990223387247191,0,0
0.113,-3.97147890634783,0.990047316315257,0,0
0.114,-4.25779291565075,0.989869681963473,0,0
0.115,-4.53990499739549,0.989690484472347,0,0
0.116,-4.81753674101717,0.989509724124857,0,0
0.117,-5.09041415750374,0.989327401206449,0,0
0.118,-5.35826794978999,0.989143516005034,0,0
0.119,-5.62083377852133,0.988958068810993,0,0
0.12,-5.87785252292476,0.988771059917172,0,0
0.121,-6.12907053652979,0.988582489618884,0,0
0.122,-6.37423989748692,0.988392358213907,0,0
0.123,-6.61311865323654,0.988200666002484,0,0
0.124,-6.84547105928691,0.988007413287324,0,0
0.125,-7.07106781186549,0.987812600373599,0,0
0.126,-7.28968627421413,0.987616227568945,0,0
0.127,-7.50111069630461,0.987418295183462,0,0
0.128,-7.7051324277579,0.987218803529711,0,0
0.129,-7.90155012375692,0.987017752922718,0,0
0.13,-8.09016994374949,0.986815143679969,0,0
0.131,-8.27080574274563,0.986610976121412,0,0
0.132,-8.44327925502017,0.986405250569454,0,0
0.133,-8.60742027003945,0.986197967348964,0,0
0.134,-8.76306680043865,0.985989126787272,0,0
0.135,-8.91006524188369,0.985778729214165,0,0
0.136,-9.0482705246602,0.985566774961889,0,0
0.137,-9.17754625683982,0.985353264365149,0,0
0.138,-9.29776485888253,0.985138197761108,0,0
0.139,-9.40880768954226,0.984921575489385,0,0
0.14,-9.51056516295154,0.984703397892055,0,0
0.141,-9.60293685676944,0.984483665313652,0,0
0.142,-9.68583161128632,0.984262378101163,0,0
0.143,-9.75916761938748,0.984039536604031,0,0
0.144,-9.82287250728689,0.983815141174152,0,0
0.145,-9.87688340595138,0.983589192165879,0,0
0.146,-9.92114701314478,0.983361689936014,0,0
0.147,-9.9556196460308,0.983132634843816,0,0
0.148,-9.98026728428272,0.982902027250994,0,0
0.149,-9.99506560365732,0.982669867521708,0,0
0.15,-10,0.98243615602257,0,0
0.151,-9.99506560365731,0.982200893122643,0,0
0.152,-9.98026728428271,0.981964079193439,0,0
0.153,-9.9556196460308,0.981725714608919,0,0
0.154,-9.92114701314478,0.981485799745494,0,0
0.155,-9.87688340595137,0.981244334982021,0,0
0.156,-9.82287250728688,0.981001320699808,0,0
0.157,-9.75916761938747,0.980756757282606,0,0
0.158,-9.6858316112863,0.980510645116615,0,0
0.159,-9.60293685676942,0.980262984590479,0,0
0.16,-9.51056516295153,0.980013776095288,0,0
0.161,-9.40880768954224,0.979763020024576,0,0
0.162,-9.2977648588825,0.979510716774321,0,0
0.163,-9.1775462568398,0.979256866742945,0,0
0.164,-9.04827052466018,0.979001470331311,0,0
0.165,-8.91006524188366,0.978744527942726,0,0
0.166,-8.76306680043862,0.978486039982935,0,0
0.167,-8.60742027003942,0.978226006860128,0,0
0.168,-8.44327925502013,0.977964428984932,0,0
0.169,-8.2708057427456,0.977701306770414,0,0
0.17,-8.09016994374945,0.97743664063208,0,0
0.171,-7.90155012375688,0.977170430987873,0,0
0.172,-7.70513242775787,0.976902678258176,0,0
0.173,-7.50111069630457,0.976633382865806,0,0
0.174,-7.28968627421409,0.976362545236018,0,0
0.175,-7.07106781186545,0.976090165796501,0,0
0.176,-6.84547105928686,0.975816244977379,0,0
0.177,-6.61311865323649,0.975540783211212,0,0
0.178,-6.37423989748687,0.975263780932989,0,0
0.179,-6.12907053652973,0.974985238580137,0,0
0.18,-5.8778525229247,0.974705156592511,0,0
0.181,-5.62083377852128,0.974423535412399,0,0
0.182,-5.35826794978993,0.974140375484519,0,0
0.183,-5.09041415750367,0.97385567725602,0,0
0.184,-4.81753674101711,0.973569441176479,0,0
0.185,-4.53990499739544,0.973281667697901,0,0
0.186,-4.25779291565069,0.972992357274721,0,0
0.187,-3.97147890634777,0.972701510363798,0,0
0.188,-3.68124552684674,0.972409127424421,0,0
0.189,-3.38737920245287,0.972115208918301,0,0
0.19,-3.09016994374944,0.971819755309576,0,0
0.191,-2.78991106039225,0.971522767064807,0,0
0.192,-2.4868988716485,0.97122424465298,0,0
0.193,-2.18143241396538,0.970924188545502,0,0
0.194,-1.8738131458572,0.970622599216202,0,0
0.195,-1.56434465040227,0.970319477141332,0,0
0.196,-1.253332335643,0.970014822799563,0,0
0.197,-0.941083133185096,0.969708636671985,0,0
0.198,-0.627905195293088,0.969400919242107,0,0
0.199,-0.314107590781248,0.969091670995859,0,0
0.2,4.35983562251079E-14,0.968780892421585,0,0
0.201,0.314107590781327,0.968468584010046,0,0
0.202,0.627905195293178,0.968154746254421,0,0
0.203,0.941083133185187,0.967839379650302,0,0
0.204,1.25333233564309,0.967522484695696,0,0
0.205,1.56434465040235,0.967204061891023,0,0
0.206,1.87381314585729,0.966884111739117,0,0
0.207,2.18143241396547,0.966562634745222,0,0
0.208,2.48689887164859,0.966239631416994,0,0
0.209,2.78991106039234,0.965915102264501,0,0
0.21,3.09016994374952,0.965589047800216,0,0
0.211,3.38737920245296,0.965261468539026,0,0
0.212,3.68124552684682,0.964932364998223,0,0
0.213,3.97147890634785,0.964601737697505,0,0
0.214,4.25779291565077,0.964269587158979,0,0
0.215,4.53990499739551,0.963935913907156,0,0
0.216,4.81753674101719,0.963600718468951,0,0
0.217,5.09041415750375,0.963264001373683,0,0
0.218,5.35826794979001,0.962925763153075,0,0
0.219,5.62083377852135,0.962586004341251,0,0
0.22,5.87785252292477,0.962244725474737,0,0
0.221,6.1290705365298,0.961901927092458,0,0
0.222,6.37423989748694,0.961557609735741,0,0
0.223,6.61311865323656,0.961211773948308,0,0
0.224,6.84547105928692,0.960864420276283,0,0
0.225,7.07106781186551,0.960515549268183,0,0
0.226,7.28968627421415,0.960165161474924,0,0
0.227,7.50111069630463,0.959813257449816,0,0
0.228,7.70513242775792,0.959459837748564,0,0
0.229,7.90155012375694,0.959104902929265,0,0
0.23,8.0901699437495,0.95874845355241,0,0
0.231,8.27080574274565,0.958390490180881,0,0
0.232,8.44327925502018,0.958031013379952,0,0
0.233,8.60742027003946,0.957670023717284,0,0
0.234,8.76306680043866,0.957307521762931,0,0
0.235,8.9100652418837,0.956943508089331,0,0
0.236,9.04827052466022,0.956577983271313,0,0
0.237,9.17754625683983,0.956210947886091,0,0
0.238,9.29776485888253,0.955842402513262,0,0
0.239,9.40880768954227,0.95547234773481,0,0
0.24,9.51056516295155,0.955100784135103,0,0
0.241,9.60293685676944,0.95472771230089,0,0
0.242,9.68583161128632,0.954353132821302,0,0
0.243,9.75916761938749,0.953977046287852,0,0
0.244,9.8228725072869,0.953599453294432,0,0
0.245,9.87688340595139,0.953220354437311,0,0
0.246,9.92114701314479,0.95283975031514,0,0
0.247,9.95561964603081,0.952457641528945,0,0
0.248,9.98026728428272,0.952074028682126,0,0
0.249,9.99506560365732,0.951688912380461,0,0
0.25,10,0.951302293232101,0,0
0.251,9.99506560365731,0.950914171847571,0,0
0.252,9.98026728428271,0.950524548839768,0,0
0.253,9.9556196460308,0.950133424823959,0,0
0.254,9.92114701314477,0.949740800417782,0,0
0.255,9.87688340595137,0.949346676241245,0,0
0.256,9.82287250728688,0.948951052916724,0,0
0.257,9.75916761938746,0.948553931068962,0,0
0.258,9.6858316112863,0.948155311325068,0,0
0.259,9.60293685676942,0.947755194314519,0,0
0.26,9.51056516295152,0.947353580669152,0,0
0.261,9.40880768954224,0.946950471023171,0,0
0.262,9.29776485888249,0.946545866013142,0,0
0.263,9.17754625683979,0.946139766277989,0,0
0.264,9.04827052466017,0.945732172459001,0,0
0.265,8.91006524188365,0.945323085199824,0,0
0.266,8.76306680043861,0.944912505146462,0,0
0.267,8.60742027003941,0.944500432947277,0,0
0.268,8.44327925502012,0.944086869252988,0,0
0.269,8.27080574274559,0.943671814716668,0,0
0.27,8.09016994374944,0.943255269993744,0,0
0.271,7.90155012375687,0.942837235741999,0,0
0.272,7.70513242775786,0.942417712621564,0,0
0.273,7.50111069630456,0.941996701294924,0,0
0.274,7.28968627421408,0.941574202426914,0,0
0.275,7.07106781186544,0.941150216684717,0,0
0.276,6.84547105928685,0.940724744737864,0,0
0.277,6.61311865323648,0.940297787258234,0,0
0.278,6.37423989748685,0.93986934492005,0,0
0.279,6.12907053652972,0.939439418399882,0,0
0.28,5.87785252292469,0.939008008376642,0,0
0.281,5.62083377852126,0.938575115531586,0,0
0.282,5.35826794978992,0.938140740548311,0,0
0.283,5.09041415750366,0.937704884112753,0,0
0.284,4.81753674101711,0.93726754691319,0,0
0.285,4.53990499739541,0.936828729640236,0,0
0.286,4.25779291565068,0.936388432986845,0,0
0.287,3.97147890634775,0.935946657648305,0,0
0.288,3.68124552684673,0.935503404322238,0,0
0.289,3.38737920245286,0.935058673708604,0,0
0.29,3.09016994374942,0.934612466509692,0,0
0.291,2.78991106039224,0.934164783430124,0,0
0.292,2.48689887164849,0.933715625176852,0,0
0.293,2.18143241396537,0.93326499245916,0,0
0.294,1.87381314585718,0.932812885988657,0,0
0.295,1.56434465040225,0.932359306479282,0,0
0.296,1.25333233564298,0.931904254647299,0,0
0.297,0.941083133185082,0.931447731211295,0,0
0.298,0.627905195293074,0.930989736892185,0,0
0.299,0.31410759078122,0.930530272413203,0,0
0.3,-6.09478425798614E-14,0.930069338499908,0,0
0.301,-0.314107590781346,0.929606935880176,0,0
0.302,-0.627905195293191,0.929143065284204,0,0
0.303,-0.941083133185207,0.928677727444507,0,0
0.304,-1.2533323356431,0.928210923095918,0,0
0.305,-1.56434465040237,0.927742652975583,0,0
0.306,-1.87381314585731,0.927272917822966,0,0
0.307,-2.18143241396549,0.926801718379842,0,0
0.308,-2.48689887164861,0.926329055390301,0,0
0.309,-2.78991106039235,0.92585492960074,0,0
0.31,-3.09016994374954,0.925379341759869,0,0
0.311,-3.38737920245298,0.924902292618707,0,0
0.312,-3.68124552684684,0.924423782930578,0,0
0.313,-3.97147890634787,0.923943813451117,0,0
0.314,-4.25779291565078,0.923462384938258,0,0
0.315,-4.53990499739553,0.922979498152245,0,0
0.316,-4.81753674101721,0.922495153855621,0,0
0.317,-5.09041415750377,0.922009352813231,0,0
0.318,-5.35826794979002,0.921522095792223,0,0
0.319,-5.62083377852136,0.921033383562041,0,0
0.32,-5.87785252292479,0.920543216894428,0,0
0.321,-6.12907053652982,0.920051596563426,0,0
0.322,-6.37423989748695,0.919558523345368,0,0
0.323,-6.61311865323657,0.919063998018886,0,0
0.324,-6.84547105928694,0.918568021364902,0,0
0.325,-7.07106781186552,0.918070594166631,0,0
0.326,-7.28968627421416,0.917571717209579,0,0
0.327,-7.50111069630464,0.91707139128154,0,0
0.328,-7.70513242775793,0.916569617172597,0,0
0.329,-7.90155012375695,0.91606639567512,0,0
0.33,-8.09016994374952,0.915561727583765,0,0
0.331,-8.27080574274566,0.915055613695471,0,0
0.332,-8.44327925502019,0.914548054809461,0,0
0.333,-8.60742027003947,0.91403905172724,0,0
0.334,-8.76306680043867,0.913528605252594,0,0
0.335,-8.91006524188371,0.913016716191586,0,0
0.336,-9.04827052466023,0.91250338535256,0,0
0.337,-9.17754625683984,0.911988613546136,0,0
0.338,-9.29776485888254,0.911472401585207,0,0
0.339,-9.40880768954228,0.910954750284944,0,0
0.34,-9.51056516295156,0.910435660462787,0,0
0.341,-9.60293685676945,0.909915132938452,0,0
0.342,-9.68583161128633,0.909393168533922,0,0
0.343,-9.75916761938749,0.90886976807345,0,0
0.344,-9.8228725072869,0.908344932383557,0,0
0.345,-9.87688340595139,0.907818662293029,0,0
0.346,-9.92114701314479,0.90729095863292,0,0
0.347,-9.95561964603081,0.906761822236545,0,0
0.348,-9.98026728428272,0.906231253939484,0,0
0.349,-9.99506560365732,0.905699254579575,0,0
0.35,-10,0.905165824996918,0,0
0.351,-9.99506560365731,0.904630966033872,0,0
0.352,-9.98026728428271,0.904094678535052,0,0
0.353,-9.95561964603079,0.903556963347328,0,0
0.354,-9.92114701314477,0.903017821319827,0,0
0.355,-9.87688340595137,0.902477253303928,0,0
0.356,-9.82287250728687,0.901935260153261,0,0
0.357,-9.75916761938746,0.901391842723707,0,0
0.358,-9.68583161128629,0.900847001873397,0,0
0.359,-9.60293685676941,0.900300738462709,0,0
0.36,-9.51056516295151,0.899753053354266,0,0
0.361,-9.40880768954223,0.89920394741294,0,0
0.362,-9.29776485888249,0.898653421505842,0,0
0.363,-9.17754625683978,0.898101476502329,0,0
0.364,-9.04827052466016,0.897548113273997,0,0
0.365,-8.91006524188364,0.896993332694682,0,0
0.366,-8.7630668004386,0.896437135640459,0,0
0.367,-8.6074202700394,0.895879522989637,0,0
0.368,-8.44327925502011,0.895320495622765,0,0
0.369,-8.27080574274557,0.894760054422622,0,0
0.37,-8.09016994374942,0.894198200274222,0,0
0.371,-7.90155012375686,0.893634934064809,0,0
0.372,-7.70513242775784,0.893070256683856,0,0
0.373,-7.50111069630454,0.892504169023068,0,0
0.374,-7.28968627421406,0.891936671976373,0,0
0.375,-7.07106781186541,0.891367766439927,0,0
0.376,-6.84547105928683,0.89079745331211,0,0
0.377,-6.61311865323646,0.890225733493523,0,0
0.378,-6.37423989748683,0.88965260788699,0,0
0.379,-6.12907053652969,0.889078077397555,0,0
0.38,-5.87785252292467,0.88850214293248,0,0
0.381,-5.62083377852124,0.887924805401244,0,0
0.382,-5.3582679497899,0.887346065715541,0,0
0.383,-5.09041415750364,0.886765924789282,0,0
0.384,-4.81753674101708,0.886184383538587,0,0
0.385,-4.5399049973954,0.885601442881789,0,0
0.386,-4.25779291565065,0.885017103739431,0,0
0.387,-3.97147890634773,0.884431367034265,0,0
0.388,-3.6812455268467,0.883844233691249,0,0
0.389,-3.38737920245283,0.883255704637547,0,0
0.39,-3.09016994374939,0.882665780802525,0,0
0.391,-2.78991106039221,0.882074463117755,0,0
0.392,-2.48689887164847,0.881481752517008,0,0
0.393,-2.18143241396534,0.880887649936254,0,0
0.394,-1.87381314585717,0.880292156313664,0,0
0.395,-1.56434465040222,0.879695272589601,0,0
0.396,-1.25333233564296,0.879096999706628,0,0
0.397,-0.941083133185052,0.878497338609499,0,0
0.398,-0.627905195293044,0.877896290245161,0,0
0.399,-0.314107590781195,0.877293855562751,0,0
0.4,8.71967124502158E-14,0.876690035513595,1,0
0.401,0.31410759078137,0.876084831051209,1,0
0.402,0.627905195293221,0.875478243131291,1,0
0.403,0.941083133185231,0.874870272711728,1,0
0.404,1.25333233564313,0.874260920752588,1,0
0.405,1.5643446504024,0.873650188216121,1,0
0.406,1.87381314585733,0.873038076066756,1,0
0.407,2.18143241396551,0.872424585271103,1,0
0.408,2.48689887164863,0.871809716797947,1,0
0.409,2.78991106039238,0.871193471618249,1,0
0.41,3.09016994374956,0.870575850705144,1,0
0.411,3.387379202453,0.869956855033941,1,0
0.412,3.68124552684686,0.869336485582118,1,0
0.413,3.97147890634789,0.868714743329323,1,0
0.414,4.25779291565081,0.868091629257372,1,0
0.415,4.53990499739555,0.867467144350247,1,0
0.416,4.81753674101723,0.866841289594095,1,0
0.417,5.09041415750379,0.866214065977225,1,0
0.418,5.35826794979004,0.865585474490111,1,0
0.419,5.62083377852138,0.864955516125383,1,0
0.42,5.87785252292481,0.864324191877832,1,0
0.421,6.12907053652984,0.863691502744405,1,0
0.422,6.37423989748697,0.863057449724204,1,0
0.423,6.61311865323659,0.862422033818486,1,0
0.424,6.84547105928696,0.861785256030658,1,0
0.425,7.07106781186554,0.861147117366282,1,0
0.426,7.28968627421418,0.860507618833063,1,0
0.427,7.50111069630466,0.859866761440858,1,0
0.428,7.70513242775795,0.859224546201668,1,0
0.429,7.90155012375696,0.858580974129639,1,0
0.43,8.09016994374953,0.857936046241058,1,0
0.431,8.27080574274567,0.857289763554355,1,0
0.432,8.4432792550202,0.856642127090098,1,0
0.433,8.60742027003949,0.855993137870995,1,0
0.434,8.76306680043868,0.855342796921886,1,0
0.435,8.91006524188372,0.854691105269751,1,0
0.436,9.04827052466024,0.854038063943697,1,0
0.437,9.17754625683985,0.853383673974967,1,0
0.438,9.29776485888255,0.852727936396933,1,0
0.439,9.40880768954229,0.852070852245093,1,0
0.44,9.51056516295156,0.851412422557072,1,0
0.441,9.60293685676946,0.850752648372622,1,0
0.442,9.68583161128634,0.850091530733615,1,0
0.443,9.7591676193875,0.849429070684047,1,0
0.444,9.8228725072869,0.848765269270032,1,0
0.445,9.87688340595139,0.848100127539803,1,0
0.446,9.92114701314479,0.847433646543711,1,0
0.447,9.95561964603081,0.846765827334219,1,0
0.448,9.98026728428272,0.846096670965905,1,0
0.449,9.99506560365732,0.845426178495459,1,0
0.45,10,0.844754350981679,1,0
0.451,9.99506560365731,0.844081189485473,1,0
0.452,9.98026728428271,0.843406695069855,1,0
0.453,9.95561964603079,0.842730868799944,1,0
0.454,9.92114701314476,0.84205371174296,1,0
0.455,9.87688340595136,0.841375224968229,1,0
0.456,9.82287250728687,0.840695409547173,1,0
0.457,9.75916761938745,0.840014266553313,1,0
0.458,9.68583161128629,0.839331797062268,1,0
0.459,9.6029368567694,0.83864800215175,1,0
0.46,9.5105651629515,0.837962882901563,1,0
0.461,9.40880768954222,0.837276440393605,1,0
0.462,9.29776485888248,0.836588675711863,1,0
0.463,9.17754625683977,0.835899589942411,1,0
0.464,9.04827052466015,0.835209184173409,1,0
0.465,8.91006524188363,0.834517459495102,1,0
0.466,8.76306680043859,0.833824416999818,1,0
0.467,8.60742027003938,0.833130057781965,1,0
0.468,8.44327925502009,0.832434382938032,1,0
0.469,8.27080574274556,0.831737393566584,1,0
0.47,8.09016994374941,0.831039090768262,1,0
0.471,7.90155012375684,0.830339475645783,1,0
0.472,7.70513242775782,0.829638549303933,1,0
0.473,7.50111069630452,0.828936312849571,1,0
0.474,7.28968627421404,0.828232767391624,1,0
0.475,7.0710678118654,0.827527914041086,1,0
0.476,6.84547105928681,0.826821753911018,1,0
0.477,6.61311865323644,0.826114288116543,1,0
0.478,6.37423989748681,0.825405517774844,1,0
0.479,6.12907053652968,0.824695444005169,1,0
0.48,5.87785252292465,0.823984067928819,1,0
0.481,5.62083377852122,0.823271390669155,1,0
0.482,5.35826794978988,0.822557413351592,1,0
0.483,5.09041415750362,0.821842137103597,1,0
0.484,4.81753674101706,0.821125563054689,1,0
0.485,4.53990499739537,0.820407692336436,1,0
0.486,4.25779291565062,0.819688526082455,1,0
0.487,3.9714789063477,0.818968065428406,1,0
0.488,3.68124552684668,0.818246311511996,1,0
0.489,3.38737920245281,0.817523265472972,1,0
0.49,3.09016994374937,0.816798928453123,1,0
0.491,2.78991106039218,0.816073301596276,1,0
0.492,2.48689887164844,0.815346386048295,1,0
0.493,2.18143241396531,0.814618182957078,1,0
0.494,1.87381314585714,0.813888693472558,1,0
0.495,1.5643446504022,0.813157918746699,1,0
0.496,1.25333233564293,0.812425859933492,1,0
0.497,0.941083133185033,0.811692518188959,1,0
0.498,0.627905195293016,0.810957894671147,1,0
0.499,0.314107590781171,0.810221990540127,1,0
0.5,-9.64749793678664E-14,0.809484806957991,1,0
0.501,-0.314107590781378,0.808746345088853,1,0
0.502,-0.627905195293231,0.808006606098846,1,0
0.503,-0.941083133185238,0.807265591156117,1,0
0.504,-1.25333233564314,0.806523301430831,1,0
0.505,-1.5643446504024,0.805779738095165,1,0
0.506,-1.87381314585734,0.805034902323306,1,0
0.507,-2.18143241396552,0.804288795291452,1,0
0.508,-2.48689887164864,0.803541418177808,1,0
0.509,-2.78991106039239,0.802792772162584,1,0
0.51,-3.09016994374957,0.802042858427995,1,0
0.511,-3.38737920245301,0.801291678158256,1,0
0.512,-3.68124552684687,0.800539232539584,1,0
0.513,-3.9714789063479,0.799785522760193,1,0
0.514,-4.25779291565082,0.799030550010293,1,0
0.515,-4.53990499739556,0.798274315482091,1,0
0.516,-4.81753674101724,0.797516820369783,1,0
0.517,-5.0904141575038,0.796758065869557,1,0
0.518,-5.35826794979005,0.795998053179591,1,0
0.519,-5.62083377852139,0.795236783500048,1,0
0.52,-5.87785252292481,0.794474258033077,1,0
0.521,-6.12907053652985,0.793710477982809,1,0
0.522,-6.37423989748697,0.792945444555358,1,0
0.523,-6.6131186532366,0.792179158958817,1,0
0.524,-6.84547105928696,0.791411622403253,1,0
0.525,-7.07106781186555,0.790642836100713,1,0
0.526,-7.28968627421419,0.789872801265215,1,0
0.527,-7.50111069630466,0.789101519112749,1,0
0.528,-7.70513242775796,0.788328990861275,1,0
0.529,-7.90155012375697,0.78755521773072,1,0
0.53,-8.09016994374953,0.786780200942978,1,0
0.531,-8.27080574274568,0.786003941721906,1,0
0.532,-8.4432792550202,0.785226441293323,1,0
0.533,-8.60742027003949,0.784447700885009,1,0
0.534,-8.76306680043869,0.783667721726701,1,0
0.535,-8.91006524188373,0.782886505050093,1,0
0.536,-9.04827052466024,0.782104052088832,1,0
0.537,-9.17754625683985,0.781320364078518,1,0
0.538,-9.29776485888255,0.780535442256702,1,0
0.539,-9.40880768954229,0.779749287862882,1,0
0.54,-9.51056516295157,0.778961902138504,1,0
0.541,-9.60293685676946,0.778173286326957,1,0
0.542,-9.68583161128634,0.777383441673573,1,0
0.543,-9.7591676193875,0.776592369425625,1,0
0.544,-9.82287250728691,0.775800070832324,1,0
0.545,-9.87688340595139,0.775006547144816,1,0
0.546,-9.92114701314479,0.774211799616185,1,0
0.547,-9.95561964603081,0.773415829501445,1,0
0.548,-9.98026728428272,0.772618638057543,1,0
0.549,-9.99506560365732,0.771820226543351,1,0
0.55,-10,0.77102059621967,1,0
0.551,-9.99506560365731,0.770219748349227,1,0
0.552,-9.98026728428271,0.769417684196669,1,0
0.553,-9.95561964603079,0.768614405028565,1,0
0.554,-9.92114701314476,0.767809912113402,1,0
0.555,-9.87688340595136,0.767004206721585,1,0
0.556,-9.82287250728687,0.766197290125432,1,0
0.557,-9.75916761938745,0.765389163599175,1,0
0.558,-9.68583161128628,0.764579828418955,1,0
0.559,-9.6029368567694,0.763769285862824,1,0
0.56,-9.5105651629515,0.762957537210739,1,0
0.561,-9.40880768954221,0.762144583744562,1,0
0.562,-9.29776485888247,0.761330426748057,1,0
0.563,-9.17754625683977,0.760515067506889,1,0
0.564,-9.04827052466015,0.759698507308623,1,0
0.565,-8.91006524188363,0.758880747442717,1,0
0.566,-8.76306680043858,0.758061789200526,1,0
0.567,-8.60742027003938,0.757241633875298,1,0
0.568,-8.44327925502009,0.756420282762169,1,0
0.569,-8.27080574274555,0.755597737158165,1,0
0.57,-8.0901699437494,0.754773998362198,1,0
0.571,-7.90155012375683,0.753949067675063,1,0
0.572,-7.70513242775782,0.753122946399439,1,0
0.573,-7.50111069630452,0.752295635839884,1,0
0.574,-7.28968627421404,0.751467137302835,1,0
0.575,-7.07106781186539,0.750637452096603,1,0
0.576,-6.8454710592868,0.749806581531376,1,0
0.577,-6.61311865323644,0.74897452691921,1,0
0.578,-6.37423989748681,0.748141289574033,1,0
0.579,-6.12907053652967,0.747306870811642,1,0
0.58,-5.87785252292463,0.746471271949697,1,0
0.581,-5.62083377852121,0.745634494307723,1,0
0.582,-5.35826794978987,0.744796539207107,1,0
0.583,-5.09041415750361,0.743957407971093,1,0
0.584,-4.81753674101704,0.743117101924784,1,0
0.585,-4.53990499739536,0.742275622395138,1,0
0.586,-4.25779291565063,0.741432970710967,1,0
0.587,-3.9714789063477,0.740589148202932,1,0
0.588,-3.68124552684666,0.739744156203545,1,0
0.589,-3.3873792024528,0.738897996047162,1,0
0.59,-3.09016994374937,0.738050669069987,1,0
0.591,-2.78991106039218,0.737202176610063,1,0
0.592,-2.48689887164843,0.736352520007278,1,0
0.593,-2.1814324139653,0.735501700603355,1,0
0.594,-1.87381314585712,0.734649719741852,1,0
0.595,-1.5643446504022,0.733796578768165,1,0
0.596,-1.25333233564292,0.73294227902952,1,0
0.597,-0.941083133185017,0.732086821874972,1,0
0.598,-0.627905195293009,0.731230208655405,1,0
0.599,-0.314107590781159,0.730372440723528,1,0
0.6,1.22075397430302E-13,0.729513519433875,1,0
0.601,0.314107590781405,0.728653446142798,1,0
0.602,0.627905195293256,0.727792222208471,1,0
0.603,0.941083133185265,0.726929848990885,1,0
0.604,1.25333233564316,0.726066327851843,1,0
0.605,1.56434465040243,0.725201660154965,1,0
0.606,1.87381314585737,0.724335847265677,1,0
0.607,2.18143241396555,0.723468890551218,1,0
0.608,2.48689887164867,0.72260079138063,1,0
0.609,2.78991106039241,0.721731551124759,1,0
0.61,3.09016994374959,0.720861171156255,1,0
0.611,3.38737920245303,0.719989652849568,1,0
0.612,3.6812455268469,0.719116997580943,1,0
0.613,3.97147890634792,0.718243206728421,1,0
0.614,4.25779291565084,0.717368281671839,1,0
0.615,4.53990499739558,0.716492223792822,1,0
0.616,4.81753674101726,0.715615034474784,1,0
0.617,5.09041415750382,0.714736715102928,1,0
0.618,5.35826794979007,0.71385726706424,1,0
0.619,5.62083377852141,0.712976691747489,1,0
0.62,5.87785252292484,0.712094990543223,1,0
0.621,6.12907053652987,0.711212164843768,1,0
0.622,6.374239897487,0.710328216043227,1,0
0.623,6.61311865323662,0.709443145537476,1,0
0.624,6.84547105928698,0.708556954724161,1,0
0.625,7.07106781186557,0.7076696450027,1,0
0.626,7.2896862742142,0.706781217774274,1,0
0.627,7.50111069630468,0.705891674441833,1,0
0.628,7.70513242775797,0.705001016410087,1,0
0.629,7.90155012375698,0.704109245085505,1,0
0.63,8.09016994374955,0.703216361876316,1,0
0.631,8.27080574274569,0.702322368192506,1,0
0.632,8.44327925502022,0.701427265445812,1,0
0.633,8.6074202700395,0.700531055049724,1,0
0.634,8.7630668004387,0.69963373841948,1,0
0.635,8.91006524188374,0.698735316972065,1,0
0.636,9.04827052466025,0.69783579212621,1,0
0.637,9.17754625683986,0.696935165302388,1,0
0.638,9.29776485888256,0.69603343792281,1,0
0.639,9.4088076895423,0.695130611411428,1,0
0.64,9.51056516295158,0.694226687193927,1,0
0.641,9.60293685676947,0.693321666697728,1,0
0.642,9.68583161128634,0.692415551351981,1,0
0.643,9.7591676193875,0.691508342587567,1,0
0.644,9.82287250728691,0.690600041837091,1,0
0.645,9.8768834059514,0.689690650534885,1,0
0.646,9.92114701314479,0.688780170117001,1,0
0.647,9.95561964603081,0.687868602021213,1,0
0.648,9.98026728428272,0.68695594768701,1,0
0.649,9.99506560365732,0.686042208555599,1,0
0.65,10,0.685127386069899,1,0
0.651,9.99506560365731,0.684211481674538,1,0
0.652,9.98026728428271,0.683294496815856,1,0
0.653,9.95561964603079,0.682376432941896,1,0
0.654,9.92114701314476,0.681457291502406,1,0
0.655,9.87688340595136,0.680537073948836,1,0
0.656,9.82287250728686,0.679615781734337,1,0
0.657,9.75916761938744,0.678693416313752,1,0
